hostTime;deviceTime;rA;cA;rB;cB;tpb_x;tpb_y
5736.756260;1.462277;1200;1200;1200;1200;28;6
5749.801095;1.305483;1200;1200;1200;1200;28;8
35259.690275;8.921208;2200;2200;2200;2200;28;2
35597.858772;8.865900;2200;2200;2200;2200;28;4
206640.340948;51.917625;3800;3800;3800;3800;26;20
5726.078239;1.322098;1200;1200;1200;1200;28;10
35579.075824;7.761295;2200;2200;2200;2200;26;32
35534.090761;7.822990;2200;2200;2200;2200;26;30
9145.613041;2.303144;1400;1400;1400;1400;28;6
9199.021856;2.033406;1400;1400;1400;1400;28;8
206545.795437;43.259063;3800;3800;3800;3800;26;22
9297.516607;2.078698;1400;1400;1400;1400;28;10
13562.798626;3.471934;1600;1600;1600;1600;28;6
13617.284527;3.028955;1600;1600;1600;1600;28;8
13739.306896;3.120419;1600;1600;1600;1600;28;10
434477.785761;243.369666;4800;4800;4800;4800;26;2
19419.279102;4.878708;1800;1800;1800;1800;28;6
19327.276011;4.289648;1800;1800;1800;1800;28;8
19514.348578;4.377162;1800;1800;1800;1800;28;10
45770.394410;12.032117;2400;2400;2400;2400;28;2
45960.878916;11.771826;2400;2400;2400;2400;28;4
45896.901426;11.297494;2400;2400;2400;2400;26;32
45993.974631;11.421995;2400;2400;2400;2400;26;30
26453.859814;6.657637;2000;2000;2000;2000;28;6
26435.139008;5.864132;2000;2000;2000;2000;28;8
26518.670494;5.978171;2000;2000;2000;2000;28;10
311101.312249;107.254660;4400;4400;4400;4400;26;4
25.877842;0.036097;200;200;200;200;28;12
207.115549;0.095207;400;400;400;400;28;12
717.503733;0.214945;600;600;600;600;28;12
1744.423622;0.452597;800;800;800;800;28;12
3403.609404;0.815588;1000;1000;1000;1000;28;12
35204.007315;8.817925;2200;2200;2200;2200;28;6
5800.751956;1.341314;1200;1200;1200;1200;28;12
60061.015587;16.879619;2600;2600;2600;2600;28;2
35766.572806;7.734810;2200;2200;2200;2200;28;8
60244.640567;15.348639;2600;2600;2600;2600;28;4
35526.150744;7.922173;2200;2200;2200;2200;28;10
60211.687444;13.988539;2600;2600;2600;2600;26;32
61008.702597;14.565148;2600;2600;2600;2600;26;30
9139.954536;2.119873;1400;1400;1400;1400;28;12
154492.560985;29.518452;3200;3200;3200;3200;26;28
152428.251897;31.733260;3200;3200;3200;3200;26;26
230556.861756;53.827966;4000;4000;4000;4000;26;12
230697.680961;56.902169;4000;4000;4000;4000;26;14
13545.713407;3.168368;1600;1600;1600;1600;28;12
231410.579123;54.750751;4000;4000;4000;4000;26;18
231449.513335;51.689080;4000;4000;4000;4000;26;16
19582.776906;4.492751;1800;1800;1800;1800;28;12
46009.350189;11.641742;2400;2400;2400;2400;28;6
46108.960647;10.220305;2400;2400;2400;2400;28;8
45939.083585;10.431633;2400;2400;2400;2400;28;10
231065.285354;95.376210;4000;4000;4000;4000;26;10
26608.564055;6.572316;2000;2000;2000;2000;28;12
76264.467683;23.831827;2800;2800;2800;2800;28;2
76429.926289;19.694563;2800;2800;2800;2800;28;4
76286.616917;17.435889;2800;2800;2800;2800;26;32
76394.099395;18.136657;2800;2800;2800;2800;26;30
206035.517315;44.561283;3800;3800;3800;3800;26;24
61237.638068;15.162500;2600;2600;2600;2600;28;6
60336.386898;13.205665;2600;2600;2600;2600;28;8
35517.585046;8.086291;2200;2200;2200;2200;28;12
60299.865704;13.496453;2600;2600;2600;2600;28;10
230973.888879;54.582501;4000;4000;4000;4000;26;20
224481.257588;52.192374;4000;4000;4000;4000;26;22
46001.624915;10.757923;2400;2400;2400;2400;28;12
148566.099446;34.366571;3400;3400;3400;3400;26;28
148857.304709;37.253044;3400;3400;3400;3400;26;26
314713.373105;80.365225;4400;4400;4400;4400;26;8
97597.382807;33.413583;3000;3000;3000;3000;28;2
98043.898791;28.154783;3000;3000;3000;3000;28;4
97689.791234;21.655951;3000;3000;3000;3000;26;32
97736.765560;22.402744;3000;3000;3000;3000;26;30
76327.402802;19.113370;2800;2800;2800;2800;28;6
306728.242198;82.744878;4400;4400;4400;4400;26;6
76492.409409;16.869993;2800;2800;2800;2800;28;8
76464.886026;17.183738;2800;2800;2800;2800;28;10
60186.055681;13.864335;2600;2600;2600;2600;28;12
97984.556987;25.069206;3000;3000;3000;3000;28;6
97836.704406;21.258965;3000;3000;3000;3000;28;8
97454.848719;21.486203;3000;3000;3000;3000;28;10
492591.424955;110.261303;5000;5000;5000;5000;24;32
76531.129729;17.378161;2800;2800;2800;2800;28;12
278393.316243;63.746443;4200;4200;4200;4200;26;12
280271.053793;66.231982;4200;4200;4200;4200;26;14
279199.789993;61.840162;4200;4200;4200;4200;26;18
26.005329;0.054436;200;200;200;200;28;16
25.869929;0.041048;200;200;200;200;28;14
207.032180;0.101389;400;400;400;400;28;14
207.212675;0.158538;400;400;400;400;28;16
279829.405329;59.773189;4200;4200;4200;4200;26;16
716.025688;0.226866;600;600;600;600;28;14
717.249207;0.359252;600;600;600;600;28;16
1702.020648;0.467614;800;800;800;800;28;14
1737.837804;0.773155;800;800;800;800;28;16
3375.330388;0.837160;1000;1000;1000;1000;28;14
3370.510441;1.399891;1000;1000;1000;1000;28;16
147387.915285;35.878981;3200;3200;3200;3200;28;4
150311.718794;45.718572;3200;3200;3200;3200;28;2
149092.206380;27.796608;3200;3200;3200;3200;26;32
5742.829821;1.399743;1200;1200;1200;1200;28;14
5728.173664;2.242471;1200;1200;1200;1200;28;16
231305.083813;53.885040;4000;4000;4000;4000;26;24
168254.993722;40.735020;3600;3600;3600;3600;26;28
150363.195089;28.793233;3200;3200;3200;3200;26;30
168126.311796;44.311864;3600;3600;3600;3600;26;26
277929.232390;109.022262;4200;4200;4200;4200;26;10
9189.935053;2.150559;1400;1400;1400;1400;28;14
9255.243473;3.662325;1400;1400;1400;1400;28;16
379869.251241;133.240395;4600;4600;4600;4600;26;4
13583.656723;3.186446;1600;1600;1600;1600;28;14
13531.878761;5.498957;1600;1600;1600;1600;28;16
19554.522421;4.564704;1800;1800;1800;1800;28;14
19438.386958;7.799523;1800;1800;1800;1800;28;16
97675.642089;21.708844;3000;3000;3000;3000;28;12
26388.986165;6.198777;2000;2000;2000;2000;28;14
26318.315891;10.586386;2000;2000;2000;2000;28;16
279730.263297;61.262274;4200;4200;4200;4200;26;20
278143.263854;67.685847;4200;4200;4200;4200;26;22
25.867658;0.042270;200;200;200;200;28;18
207.274289;0.100129;400;400;400;400;28;18
719.507629;0.201287;600;600;600;600;28;18
494562.673969;271.579153;5000;5000;5000;5000;26;2
1703.381833;0.429270;800;800;800;800;28;18
3392.225352;0.789150;1000;1000;1000;1000;28;18
150392.796396;30.297452;3200;3200;3200;3200;28;6
150835.186752;25.809532;3200;3200;3200;3200;28;8
5791.137773;1.292544;1200;1200;1200;1200;28;18
35314.023738;8.184659;2200;2200;2200;2200;28;14
35351.970242;13.979220;2200;2200;2200;2200;28;16
163045.202939;26.332504;3200;3200;3200;3200;28;10
9189.114777;2.055278;1400;1400;1400;1400;28;18
13587.836280;3.062313;1600;1600;1600;1600;28;18
148943.933354;44.211657;3400;3400;3400;3400;28;4
149733.220505;59.784874;3400;3400;3400;3400;28;2
149667.963052;31.418518;3400;3400;3400;3400;26;32
19400.030869;4.377516;1800;1800;1800;1800;28;18
149762.446768;32.570426;3400;3400;3400;3400;26;30
45855.071029;11.039335;2400;2400;2400;2400;28;14
45900.662650;17.900956;2400;2400;2400;2400;28;16
26307.900875;5.855470;2000;2000;2000;2000;28;18
25.862577;0.040469;200;200;200;200;28;22
25.870580;0.053314;200;200;200;200;28;20
207.013952;0.097373;400;400;400;400;28;22
207.289551;0.151020;400;400;400;400;28;20
718.225865;0.208994;600;600;600;600;28;22
718.749820;0.402523;600;600;600;600;28;20
1754.111951;0.779077;800;800;800;800;28;20
205810.063203;48.171136;3800;3800;3800;3800;26;28
1704.346790;0.429024;800;800;800;800;28;22
206432.571667;51.563035;3800;3800;3800;3800;26;26
3436.466128;0.809187;1000;1000;1000;1000;28;22
3374.638221;1.437478;1000;1000;1000;1000;28;20
35360.600458;7.752872;2200;2200;2200;2200;28;18
60289.307805;14.413788;2600;2600;2600;2600;28;14
60506.275465;20.947052;2600;2600;2600;2600;28;16
5746.582724;1.321970;1200;1200;1200;1200;28;22
5786.110326;2.376126;1200;1200;1200;1200;28;20
379935.454786;91.922822;4600;4600;4600;4600;26;8
158964.567821;26.738254;3200;3200;3200;3200;28;12
9158.838391;2.058097;1400;1400;1400;1400;28;22
9310.964334;3.767182;1400;1400;1400;1400;28;20
382716.173857;94.357269;4600;4600;4600;4600;26;6
13579.608799;3.275454;1600;1600;1600;1600;28;22
13577.347521;5.616507;1600;1600;1600;1600;28;20
148964.819419;37.658912;3400;3400;3400;3400;28;6
151014.335003;31.276584;3400;3400;3400;3400;28;8
45946.617482;10.334359;2400;2400;2400;2400;28;18
19387.290755;4.374736;1800;1800;1800;1800;28;22
145350.081171;31.751067;3400;3400;3400;3400;28;10
19406.052078;8.011256;1800;1800;1800;1800;28;20
311094.801283;74.904242;4400;4400;4400;4400;26;12
280846.379470;60.727564;4200;4200;4200;4200;26;24
312119.598522;75.059517;4400;4400;4400;4400;26;14
311244.366320;71.166335;4400;4400;4400;4400;26;18
72816.421885;18.240701;2800;2800;2800;2800;28;14
26384.903297;5.930252;2000;2000;2000;2000;28;22
76416.132891;28.980816;2800;2800;2800;2800;28;16
26455.015061;10.800708;2000;2000;2000;2000;28;20
311504.691767;69.192095;4400;4400;4400;4400;26;16
169087.826053;53.411646;3600;3600;3600;3600;28;4
167784.119903;75.456528;3600;3600;3600;3600;28;2
311299.617705;125.731496;4400;4400;4400;4400;26;10
167948.576474;37.385067;3600;3600;3600;3600;26;32
168306.276675;38.964390;3600;3600;3600;3600;26;30
59847.380627;13.105516;2600;2600;2600;2600;28;18
35158.775209;7.873155;2200;2200;2200;2200;28;22
35567.152918;14.335037;2200;2200;2200;2200;28;20
149506.208282;31.966957;3400;3400;3400;3400;28;12
46029.376364;10.724417;2400;2400;2400;2400;28;22
45880.312103;19.108843;2400;2400;2400;2400;28;20
310816.740017;69.725488;4400;4400;4400;4400;26;22
310920.550976;72.192946;4400;4400;4400;4400;26;20
98400.872496;22.451089;3000;3000;3000;3000;28;14
97181.412742;36.229414;3000;3000;3000;3000;28;16
75820.340169;16.509717;2800;2800;2800;2800;28;18
168066.232110;45.232086;3600;3600;3600;3600;28;6
167844.936692;38.133553;3600;3600;3600;3600;28;8
169210.119691;38.998508;3600;3600;3600;3600;28;10
60079.571609;13.534772;2600;2600;2600;2600;28;22
231567.530643;57.713117;4000;4000;4000;4000;26;28
60366.445525;23.821050;2600;2600;2600;2600;28;20
232114.608428;61.038014;4000;4000;4000;4000;26;26
432316.212836;141.416447;4800;4800;4800;4800;26;4
97613.749701;20.685083;3000;3000;3000;3000;28;18
76417.057355;16.980522;2800;2800;2800;2800;28;22
76726.308323;29.804286;2800;2800;2800;2800;28;20
205727.963551;94.496208;3800;3800;3800;3800;28;2
206063.481742;63.397901;3800;3800;3800;3800;28;4
206286.323072;43.744026;3800;3800;3800;3800;26;32
205869.995770;45.833838;3800;3800;3800;3800;26;30
169916.413878;37.855687;3600;3600;3600;3600;28;12
150820.688746;27.545239;3200;3200;3200;3200;28;14
161834.364796;44.775569;3200;3200;3200;3200;28;16
314763.717962;71.493915;4400;4400;4400;4400;26;24
97309.924662;21.035936;3000;3000;3000;3000;28;22
98656.701772;37.084996;3000;3000;3000;3000;28;20
196325.700845;46.644714;3800;3800;3800;3800;28;8
206502.467900;53.723580;3800;3800;3800;3800;28;6
416791.547428;107.857480;4800;4800;4800;4800;26;8
207658.269631;46.306546;3800;3800;3800;3800;28;10
376045.724202;84.935464;4600;4600;4600;4600;26;12
381418.169206;85.892472;4600;4600;4600;4600;26;14
430283.484031;109.389191;4800;4800;4800;4800;26;6
380734.715864;81.649654;4600;4600;4600;4600;26;18
169128.663510;26.120741;3200;3200;3200;3200;28;18
380426.380542;78.864255;4600;4600;4600;4600;26;16
148756.874916;32.718077;3400;3400;3400;3400;28;14
382367.720974;142.922101;4600;4600;4600;4600;26;10
148416.996477;52.569936;3400;3400;3400;3400;28;16
277858.700051;69.579359;4200;4200;4200;4200;26;26
281900.248323;64.783735;4200;4200;4200;4200;26;28
206771.224391;45.513611;3800;3800;3800;3800;28;12
231006.080156;74.612625;4000;4000;4000;4000;28;4
231129.340492;115.628292;4000;4000;4000;4000;28;2
231014.658613;53.561509;4000;4000;4000;4000;26;32
230577.499450;55.506546;4000;4000;4000;4000;26;30
379441.205346;79.436443;4600;4600;4600;4600;26;22
148099.414932;47.104453;3200;3200;3200;3200;28;20
382580.347321;82.991150;4600;4600;4600;4600;26;20
162317.505840;26.567633;3200;3200;3200;3200;28;22
148642.963425;31.255640;3400;3400;3400;3400;28;18
230884.205558;55.521466;4000;4000;4000;4000;28;8
168340.502475;38.882316;3600;3600;3600;3600;28;14
231604.008370;62.593590;4000;4000;4000;4000;28;6
169425.112783;53.290376;3600;3600;3600;3600;28;16
232068.248295;54.734058;4000;4000;4000;4000;28;10
150209.203170;53.985062;3400;3400;3400;3400;28;20
149041.793055;31.056736;3400;3400;3400;3400;28;22
491568.506548;158.629441;5000;5000;5000;5000;26;4
380534.100488;81.414444;4600;4600;4600;4600;26;24
231026.346357;54.250774;4000;4000;4000;4000;28;12
168653.637446;37.114022;3600;3600;3600;3600;28;18
278165.814530;137.124881;4200;4200;4200;4200;28;2
311239.924160;81.600755;4400;4400;4400;4400;26;26
280019.000457;87.416109;4200;4200;4200;4200;28;4
311217.749995;76.281133;4400;4400;4400;4400;26;28
275816.075169;61.302847;4200;4200;4200;4200;26;30
278765.875023;59.047863;4200;4200;4200;4200;26;32
205152.867850;46.028753;3800;3800;3800;3800;28;14
25.879839;0.038026;200;200;200;200;28;24
207.009058;0.098893;400;400;400;400;28;24
418001.609554;99.914019;4800;4800;4800;4800;26;12
718.245775;0.219313;600;600;600;600;28;24
205293.401229;66.468646;3800;3800;3800;3800;28;16
1736.904126;0.428514;800;800;800;800;28;24
3384.662658;0.761258;1000;1000;1000;1000;28;24
419405.439301;97.873662;4800;4800;4800;4800;26;18
168896.635411;63.934642;3600;3600;3600;3600;28;20
168675.463021;38.208928;3600;3600;3600;3600;28;22
5739.824565;1.250253;1200;1200;1200;1200;28;24
433598.966701;102.005737;4800;4800;4800;4800;26;14
9165.868046;1.998054;1400;1400;1400;1400;28;24
428552.811722;92.236076;4800;4800;4800;4800;26;16
13565.800090;2.989870;1600;1600;1600;1600;28;24
418906.845724;165.581219;4800;4800;4800;4800;26;10
266017.386429;63.996258;4200;4200;4200;4200;28;8
494481.121483;119.507001;5000;5000;5000;5000;26;8
19481.476022;4.226997;1800;1800;1800;1800;28;24
278622.957065;76.115776;4200;4200;4200;4200;28;6
278761.272350;63.388727;4200;4200;4200;4200;28;10
496745.845738;123.763097;5000;5000;5000;5000;26;6
26325.750199;5.698565;2000;2000;2000;2000;28;24
419152.135340;94.705673;4800;4800;4800;4800;26;22
206345.777517;43.922613;3800;3800;3800;3800;28;18
35220.101381;7.574876;2200;2200;2200;2200;28;24
430355.270072;97.873557;4800;4800;4800;4800;26;20
45996.440278;10.263895;2400;2400;2400;2400;28;24
278702.696145;62.883649;4200;4200;4200;4200;28;12
25.872468;0.040702;200;200;200;200;28;28
25.887068;0.036856;200;200;200;200;28;26
208.081359;0.105601;400;400;400;400;28;26
207.009600;0.100192;400;400;400;400;28;28
718.100468;0.217668;600;600;600;600;28;28
714.763162;0.207704;600;600;600;600;28;26
1699.966706;0.424643;800;800;800;800;28;28
1700.809110;0.435253;800;800;800;800;28;26
3373.026918;0.770637;1000;1000;1000;1000;28;28
3370.496758;0.778784;1000;1000;1000;1000;28;26
206769.246785;75.041009;3800;3800;3800;3800;28;20
206377.083231;45.575306;3800;3800;3800;3800;28;22
5743.876584;1.323209;1200;1200;1200;1200;28;28
5723.799921;1.303209;1200;1200;1200;1200;28;26
231065.270181;54.370721;4000;4000;4000;4000;28;14
60180.885118;12.927855;2600;2600;2600;2600;28;24
9157.664750;2.050827;1400;1400;1400;1400;28;28
9136.602684;1.995594;1400;1400;1400;1400;28;26
232666.107285;88.418933;4000;4000;4000;4000;28;16
13564.561422;3.074516;1600;1600;1600;1600;28;28
13557.660588;3.102759;1600;1600;1600;1600;28;26
19401.684904;4.410651;1800;1800;1800;1800;28;28
311143.159056;164.015841;4400;4400;4400;4400;28;2
19400.521936;4.324552;1800;1800;1800;1800;28;26
314253.895225;102.107403;4400;4400;4400;4400;28;4
311629.014053;69.568068;4400;4400;4400;4400;26;32
313321.421636;72.200192;4400;4400;4400;4400;26;30
26486.371554;5.854109;2000;2000;2000;2000;28;28
26533.238421;5.875043;2000;2000;2000;2000;28;26
76256.004288;16.192438;2800;2800;2800;2800;28;24
36061.811546;7.815870;2200;2200;2200;2200;28;28
35575.274733;7.910214;2200;2200;2200;2200;28;26
381844.984223;93.174058;4600;4600;4600;4600;26;26
381419.379949;86.852387;4600;4600;4600;4600;26;28
437927.516632;97.565916;4800;4800;4800;4800;26;24
230780.852759;52.837511;4000;4000;4000;4000;28;18
311418.514499;74.482186;4400;4400;4400;4400;28;8
310686.884937;90.699349;4400;4400;4400;4400;28;6
46080.922125;11.121542;2400;2400;2400;2400;28;28
45930.966059;11.809516;2400;2400;2400;2400;28;26
312009.296935;73.827380;4400;4400;4400;4400;28;10
97288.118640;20.044331;3000;3000;3000;3000;28;24
58945.285501;14.468804;2600;2600;2600;2600;28;28
60183.037745;15.257836;2600;2600;2600;2600;28;26
230822.052695;54.379210;4000;4000;4000;4000;28;22
231567.580993;90.799671;4000;4000;4000;4000;28;20
304167.289778;73.213536;4400;4400;4400;4400;28;12
491976.023008;110.781618;5000;5000;5000;5000;26;12
278299.353320;63.658939;4200;4200;4200;4200;28;14
493965.816017;106.950431;5000;5000;5000;5000;26;18
76773.759932;18.063273;2800;2800;2800;2800;28;28
76407.924731;18.980641;2800;2800;2800;2800;28;26
281588.609792;96.326025;4200;4200;4200;4200;28;16
496493.542106;112.127530;5000;5000;5000;5000;26;14
493337.126185;102.384749;5000;5000;5000;5000;26;16
498581.659424;184.412204;5000;5000;5000;5000;26;10
150940.515636;25.842672;3200;3200;3200;3200;28;24
497107.350379;103.143078;5000;5000;5000;5000;26;22
97497.354112;22.335268;3000;3000;3000;3000;28;28
97696.375136;28.896024;3000;3000;3000;3000;28;26
492350.229799;108.230384;5000;5000;5000;5000;26;20
278064.103239;59.657027;4200;4200;4200;4200;28;18
25.855393;0.042984;200;200;200;200;28;32
25.867879;0.059179;200;200;200;200;28;30
206.957087;0.091009;400;400;400;400;28;32
207.106089;0.148378;400;400;400;400;28;30
716.705907;0.415947;600;600;600;600;28;30
717.329031;0.196336;600;600;600;600;28;32
1737.011386;0.428144;800;800;800;800;28;32
1734.963435;0.808102;800;800;800;800;28;30
3377.537360;0.783902;1000;1000;1000;1000;28;32
3384.973319;1.462931;1000;1000;1000;1000;28;30
379596.471622;189.512272;4600;4600;4600;4600;28;2
378647.168510;116.877176;4600;4600;4600;4600;28;4
5729.243974;1.293133;1200;1200;1200;1200;28;32
5727.309459;2.342536;1200;1200;1200;1200;28;30
381109.540016;79.469073;4600;4600;4600;4600;26;32
382376.805998;82.593439;4600;4600;4600;4600;26;30
9158.557570;2.009215;1400;1400;1400;1400;28;32
9122.603516;3.733003;1400;1400;1400;1400;28;30
13562.131557;3.055820;1600;1600;1600;1600;28;32
13528.009554;5.616863;1600;1600;1600;1600;28;30
19329.885999;4.238604;1800;1800;1800;1800;28;32
19480.905688;7.990535;1800;1800;1800;1800;28;30
149030.897595;29.674593;3400;3400;3400;3400;28;24
26475.602349;5.704908;2000;2000;2000;2000;28;32
268474.874669;100.890272;4200;4200;4200;4200;28;20
26352.764689;10.746978;2000;2000;2000;2000;28;30
277768.414571;60.997813;4200;4200;4200;4200;28;22
379296.421843;85.455247;4600;4600;4600;4600;28;8
417666.313906;110.080462;4800;4800;4800;4800;26;26
380272.905593;104.463101;4600;4600;4600;4600;28;6
35505.345402;7.842437;2200;2200;2200;2200;28;32
35335.700086;14.213566;2200;2200;2200;2200;28;30
152004.743661;28.228413;3200;3200;3200;3200;28;28
150412.130864;29.217291;3200;3200;3200;3200;28;26
379668.587083;85.157010;4600;4600;4600;4600;28;10
434147.120745;102.328448;4800;4800;4800;4800;26;28
46015.904347;10.716397;2400;2400;2400;2400;28;32
45838.327721;19.246915;2400;2400;2400;2400;28;30
305341.884764;74.384442;4400;4400;4400;4400;28;14
310474.329553;113.595458;4400;4400;4400;4400;28;16
496972.815491;106.391907;5000;5000;5000;5000;26;24
60586.064725;13.415182;2600;2600;2600;2600;28;32
380836.336894;84.325293;4600;4600;4600;4600;28;12
60400.086755;23.916940;2600;2600;2600;2600;28;30
168173.850185;35.219491;3600;3600;3600;3600;28;24
149123.292606;32.564854;3400;3400;3400;3400;28;28
148935.830875;34.582308;3400;3400;3400;3400;28;26
311398.594390;69.537716;4400;4400;4400;4400;28;18
76095.919695;16.599003;2800;2800;2800;2800;28;32
76396.389656;30.010531;2800;2800;2800;2800;28;30
311900.916974;117.179959;4400;4400;4400;4400;28;20
97138.583742;20.481088;3000;3000;3000;3000;28;32
312171.043750;71.291755;4400;4400;4400;4400;28;22
98079.436007;36.847087;3000;3000;3000;3000;28;30
417589.004011;218.513186;4800;4800;4800;4800;28;2
419236.252435;134.225739;4800;4800;4800;4800;28;4
417152.117707;96.793582;4800;4800;4800;4800;26;32
